ID fire,ID Cause
200511222101,1.000000000000000
200607302101,1.000000000000000
200708012101,1.000000000000000
200710232101,2.000000000000000
200806262101,1.000000000000000
200908262101,1.000000000000000
201005262101,1.000000000000000
201007072101,2.000000000000000
201307062101,1.000000000000000
201506052101,1.000000000000000
201607102101,1.000000000000000
198106232101,1.000000000000000
198307292101,1.000000000000000
198407062101,1.000000000000000
198407152101,1.000000000000000
198407192101,1.000000000000000
198407222101,1.000000000000000
198407232102,1.000000000000000
198505252101,1.000000000000000
198509272101,1.000000000000000
198510102101,1.000000000000000
198510182101,1.000000000000000
198510292101,1.000000000000000
198610052101,1.000000000000000
198610082101,1.000000000000000
198611072102,1.000000000000000
198908022101,1.000000000000000
198908022102,1.000000000000000
198909232101,1.000000000000000
198910052101,1.000000000000000
198910132101,1.000000000000000
